class,Left_THUMB_CMC_x,Left_THUMB_CMC_y,Left_THUMB_CMC_z,Left_THUMB_MCP_x,Left_THUMB_MCP_y,Left_THUMB_MCP_z,Left_THUMB_IP_x,Left_THUMB_IP_y,Left_THUMB_IP_z,Left_THUMB_TIP_x,Left_THUMB_TIP_y,Left_THUMB_TIP_z,Left_INDEX_FINGER_MCP_x,Left_INDEX_FINGER_MCP_y,Left_INDEX_FINGER_MCP_z,Left_INDEX_FINGER_PIP_x,Left_INDEX_FINGER_PIP_y,Left_INDEX_FINGER_PIP_z,Left_INDEX_FINGER_DIP_x,Left_INDEX_FINGER_DIP_y,Left_INDEX_FINGER_DIP_z,Left_INDEX_FINGER_TIP_x,Left_INDEX_FINGER_TIP_y,Left_INDEX_FINGER_TIP_z,Left_MIDDLE_FINGER_MCP_x,Left_MIDDLE_FINGER_MCP_y,Left_MIDDLE_FINGER_MCP_z,Left_MIDDLE_FINGER_PIP_x,Left_MIDDLE_FINGER_PIP_y,Left_MIDDLE_FINGER_PIP_z,Left_MIDDLE_FINGER_DIP_x,Left_MIDDLE_FINGER_DIP_y,Left_MIDDLE_FINGER_DIP_z,Left_MIDDLE_FINGER_TIP_x,Left_MIDDLE_FINGER_TIP_y,Left_MIDDLE_FINGER_TIP_z,Left_RING_FINGER_MCP_x,Left_RING_FINGER_MCP_y,Left_RING_FINGER_MCP_z,Left_RING_FINGER_PIP_x,Left_RING_FINGER_PIP_y,Left_RING_FINGER_PIP_z,Left_RING_FINGER_DIP_x,Left_RING_FINGER_DIP_y,Left_RING_FINGER_DIP_z,Left_RING_FINGER_TIP_x,Left_RING_FINGER_TIP_y,Left_RING_FINGER_TIP_z,Left_PINKY_MCP_x,Left_PINKY_MCP_y,Left_PINKY_MCP_z,Left_PINKY_PIP_x,Left_PINKY_PIP_y,Left_PINKY_PIP_z,Left_PINKY_DIP_x,Left_PINKY_DIP_y,Left_PINKY_DIP_z,Left_PINKY_TIP_x,Left_PINKY_TIP_y,Left_PINKY_TIP_z,Right_THUMB_CMC_x,Right_THUMB_CMC_y,Right_THUMB_CMC_z,Right_THUMB_MCP_x,Right_THUMB_MCP_y,Right_THUMB_MCP_z,Right_THUMB_IP_x,Right_THUMB_IP_y,Right_THUMB_IP_z,Right_THUMB_TIP_x,Right_THUMB_TIP_y,Right_THUMB_TIP_z,Right_INDEX_FINGER_MCP_x,Right_INDEX_FINGER_MCP_y,Right_INDEX_FINGER_MCP_z,Right_INDEX_FINGER_PIP_x,Right_INDEX_FINGER_PIP_y,Right_INDEX_FINGER_PIP_z,Right_INDEX_FINGER_DIP_x,Right_INDEX_FINGER_DIP_y,Right_INDEX_FINGER_DIP_z,Right_INDEX_FINGER_TIP_x,Right_INDEX_FINGER_TIP_y,Right_INDEX_FINGER_TIP_z,Right_MIDDLE_FINGER_MCP_x,Right_MIDDLE_FINGER_MCP_y,Right_MIDDLE_FINGER_MCP_z,Right_MIDDLE_FINGER_PIP_x,Right_MIDDLE_FINGER_PIP_y,Right_MIDDLE_FINGER_PIP_z,Right_MIDDLE_FINGER_DIP_x,Right_MIDDLE_FINGER_DIP_y,Right_MIDDLE_FINGER_DIP_z,Right_MIDDLE_FINGER_TIP_x,Right_MIDDLE_FINGER_TIP_y,Right_MIDDLE_FINGER_TIP_z,Right_RING_FINGER_MCP_x,Right_RING_FINGER_MCP_y,Right_RING_FINGER_MCP_z,Right_RING_FINGER_PIP_x,Right_RING_FINGER_PIP_y,Right_RING_FINGER_PIP_z,Right_RING_FINGER_DIP_x,Right_RING_FINGER_DIP_y,Right_RING_FINGER_DIP_z,Right_RING_FINGER_TIP_x,Right_RING_FINGER_TIP_y,Right_RING_FINGER_TIP_z,Right_PINKY_MCP_x,Right_PINKY_MCP_y,Right_PINKY_MCP_z,Right_PINKY_PIP_x,Right_PINKY_PIP_y,Right_PINKY_PIP_z,Right_PINKY_DIP_x,Right_PINKY_DIP_y,Right_PINKY_DIP_z,Right_PINKY_TIP_x,Right_PINKY_TIP_y,Right_PINKY_TIP_z
A,-0.039552748,-0.13240999,-0.004921503,-0.108046412,-0.213579476,-0.01206028,-0.160256445,-0.277929187,-0.018949479,-0.184315562,-0.343701244,-0.0253541,-0.193568349,-0.140861214,-0.008998769,-0.198080837,-0.188492596,-0.016820904,-0.164405822,-0.187206984,-0.027902636,-0.138665795,-0.167245269,-0.035617328,-0.203186512,-0.062899828,-0.009306915,-0.202502489,-0.119583369,-0.00459008,-0.172275543,-0.124008775,-0.006211761,-0.148299157,-0.108062327,-0.01196249,-0.195081532,0.006901323,-0.00901397,-0.195240318,-0.052046657,-0.00169724,-0.168102026,-0.055782557,0.005049926,-0.142995596,-0.041612923,0.004693629,-0.180318236,0.064334273,-0.009552283,-0.181254804,0.013011515,-0.002422618,-0.155996441,0.006929278,0.008266815,-0.136460006,0.019286394,0.015303313,0.054699093,-0.117327272,-0.015173065,0.135180026,-0.187506973,-0.026194713,0.197489798,-0.242729783,-0.033571462,0.227300286,-0.304509997,-0.038007557,0.170818746,-0.096731364,-0.029928102,0.214819163,-0.142875015,-0.039616275,0.183052272,-0.148813605,-0.044105913,0.150128186,-0.137973725,-0.046464189,0.175618023,-0.021903812,-0.026888858,0.206339151,-0.076424598,-0.028599858,0.181806534,-0.08568871,-0.028329929,0.154347032,-0.072519064,-0.032430249,0.171983689,0.042611361,-0.02315233,0.198878854,-0.013270735,-0.026242565,0.176423401,-0.023153781,-0.020095044,0.149984389,-0.012024641,-0.019293859,0.166000813,0.093076766,-0.019792265,0.196533918,0.042051197,-0.022461034,0.17276895,0.031465769,-0.013105961,0.149015456,0.04305017,-0.006538536
A,-0.047105432,-0.141875208,-0.000354351,-0.121740699,-0.22065115,-0.002655931,-0.179484964,-0.282082767,-0.005922785,-0.204052687,-0.350685954,-0.008527178,-0.206272304,-0.151310623,0.005023606,-0.212368876,-0.196136117,0.002958465,-0.177062273,-0.192123711,-0.004494146,-0.148616314,-0.172111512,-0.009730927,-0.216787338,-0.072059811,0.00456177,-0.217481047,-0.12386781,0.013227469,-0.186073959,-0.125183463,0.011638627,-0.159902752,-0.108169556,0.006568969,-0.209596932,-0.00108409,0.004698124,-0.211055398,-0.056121767,0.016173064,-0.182738781,-0.058348298,0.022622605,-0.156163812,-0.043464661,0.022292811,-0.194767714,0.058072805,0.004191656,-0.199352622,0.012032866,0.015224188,-0.173559308,0.005073249,0.027080319,-0.151726008,0.014646291,0.035232907,0.050510227,-0.116520345,-0.015156598,0.125257402,-0.18614918,-0.029262475,0.185837417,-0.240834564,-0.040119094,0.217397362,-0.305031956,-0.048119356,0.160166442,-0.093532801,-0.037385256,0.211440026,-0.144913912,-0.050997266,0.179318487,-0.152681172,-0.056906761,0.148506879,-0.137045563,-0.059779544,0.165589064,-0.017682195,-0.035535497,0.208272665,-0.077136755,-0.041079876,0.182646334,-0.090684593,-0.040610933,0.155760109,-0.074644208,-0.044439205,0.164181768,0.046312272,-0.032619786,0.201987534,-0.012824238,-0.037382257,0.178183108,-0.026450217,-0.028954378,0.151128351,-0.01333791,-0.026746952,0.160602986,0.094431519,-0.030092231,0.197498411,0.044353962,-0.032626104,0.173981249,0.031373799,-0.021819073,0.149760693,0.043583691,-0.014573256
A,-0.034499228,-0.141477942,-0.008747991,-0.115026354,-0.227184057,-0.014444562,-0.182236731,-0.286702394,-0.017932692,-0.211720049,-0.357160717,-0.019805699,-0.200452566,-0.151293278,-0.008404295,-0.219651162,-0.202526629,-0.011576478,-0.184292316,-0.199038148,-0.017339548,-0.155547082,-0.178596496,-0.022231685,-0.211301803,-0.067016244,-0.005412177,-0.224762737,-0.12753731,0.001590689,-0.191686093,-0.132214606,0.001502779,-0.165389597,-0.116231978,-0.00320221,-0.205426216,0.008013785,-0.002056591,-0.21944952,-0.056505382,0.006738868,-0.189977765,-0.06266129,0.012810491,-0.162433624,-0.049092054,0.011631573,-0.191616594,0.069135845,0.000526123,-0.206096649,0.011527777,0.00905505,-0.181965947,0.000926018,0.019122327,-0.162156939,0.008879364,0.025022965,0.054041087,-0.121354699,-0.012571514,0.134665548,-0.197725416,-0.022612379,0.198477804,-0.259871602,-0.029613323,0.230497777,-0.327930033,-0.033642659,0.179953783,-0.108246982,-0.023898568,0.221782863,-0.157119453,-0.029749609,0.187674611,-0.161148548,-0.033229561,0.157004088,-0.150704742,-0.035631088,0.187504321,-0.029389859,-0.020842023,0.21589911,-0.086028993,-0.017814945,0.187593221,-0.093046904,-0.017176637,0.160466432,-0.081094682,-0.022146726,0.184024036,0.040183484,-0.016595373,0.211741447,-0.016536773,-0.01586302,0.186639845,-0.026074112,-0.009363858,0.158736914,-0.016441107,-0.00921117,0.178046405,0.095380187,-0.012330031,0.210301757,0.043586611,-0.011729229,0.185823202,0.031171798,-0.000977909,0.160351872,0.041173517,0.006124844
A,-0.042585313,-0.134365678,-0.00448448,-0.110932469,-0.214435458,-0.011028241,-0.164282858,-0.278443367,-0.01725225,-0.188137412,-0.346744001,-0.022790429,-0.19402194,-0.142244578,-0.007960915,-0.20018807,-0.193167985,-0.012774863,-0.166196823,-0.189522147,-0.02070071,-0.140832007,-0.167640567,-0.026700223,-0.204524934,-0.064312995,-0.007875381,-0.205530345,-0.12335068,-0.00160807,-0.17457509,-0.126798272,-0.00227062,-0.150165319,-0.109878898,-0.007372732,-0.196669608,0.005325079,-0.006891579,-0.19890663,-0.055830956,0.002200017,-0.171215951,-0.059314967,0.009418932,-0.145734846,-0.044255257,0.009129137,-0.181614816,0.06260091,-0.006654833,-0.186236798,0.009673416,0.002236111,-0.16178751,0.002520382,0.013533422,-0.141915083,0.014054835,0.02073094,0.053194076,-0.112086714,-0.014180581,0.1290797,-0.183173001,-0.026827308,0.188272923,-0.240127206,-0.035870449,0.218040526,-0.304321468,-0.04216924,0.159766615,-0.092203081,-0.037658465,0.207317561,-0.132964552,-0.048379769,0.179817558,-0.146979273,-0.051965837,0.146839738,-0.144115508,-0.053660383,0.165655703,-0.019627571,-0.035833151,0.202062339,-0.067113102,-0.037665159,0.180557192,-0.080312014,-0.036491514,0.152794242,-0.072112859,-0.040646859,0.164527863,0.044510722,-0.032563143,0.197277427,-0.006934107,-0.034475372,0.176874548,-0.019507826,-0.026822534,0.149734587,-0.012044192,-0.0259336,0.16024223,0.095415532,-0.029630666,0.195378244,0.048398137,-0.031773456,0.173728585,0.035005212,-0.021891258,0.149055451,0.043085634,-0.01552466
A,-0.040941596,-0.133039475,-0.005796059,-0.111459553,-0.21387887,-0.011966812,-0.168306768,-0.276272059,-0.017720279,-0.195640027,-0.344215095,-0.022626151,-0.195622444,-0.144865692,-0.00512984,-0.202381611,-0.195972443,-0.010220392,-0.169219196,-0.191935778,-0.019163291,-0.144438088,-0.17029655,-0.025754107,-0.207065791,-0.06766367,-0.004339127,-0.205763697,-0.126065493,0.001767041,-0.174136281,-0.12831223,0.000148342,-0.149819851,-0.110066772,-0.005324402,-0.199783027,0.001923918,-0.003118466,-0.201033354,-0.05683291,0.005192985,-0.173140287,-0.060010434,0.011655313,-0.147760629,-0.044791103,0.011250123,-0.185320914,0.060164094,-0.002740753,-0.190157354,0.010009527,0.00543836,-0.165870726,0.002161085,0.016284465,-0.14662534,0.013272941,0.023425486,0.053189307,-0.114012897,-0.014506142,0.130196988,-0.185250461,-0.025889582,0.190227449,-0.242222607,-0.033650716,0.219800174,-0.306514919,-0.03860828,0.162925571,-0.093392372,-0.033639059,0.209980577,-0.13655889,-0.042238512,0.181165725,-0.148934185,-0.045213626,0.149272322,-0.142526865,-0.046998427,0.169849664,-0.021090805,-0.03112655,0.203665286,-0.071430266,-0.031505071,0.181207627,-0.083974659,-0.03083581,0.154119104,-0.074466526,-0.035362677,0.168636203,0.042750716,-0.027323645,0.199190527,-0.009780526,-0.028640187,0.178592831,-0.021325052,-0.022206181,0.152252376,-0.013051271,-0.02203964,0.163833499,0.093053043,-0.023847085,0.197718054,0.046043933,-0.025812047,0.176318764,0.033916235,-0.016665867,0.152127027,0.042452455,-0.010719244
A,-0.040690422,-0.133630574,-0.005222513,-0.111113131,-0.213198423,-0.011765614,-0.167938173,-0.275438219,-0.018147386,-0.19446826,-0.34403348,-0.023930957,-0.196073115,-0.145360708,-0.006049403,-0.205029845,-0.19184345,-0.01284446,-0.170351744,-0.187521934,-0.023127462,-0.14343667,-0.165946186,-0.030274668,-0.206593454,-0.067003787,-0.005855104,-0.20772019,-0.120973349,-0.000670272,-0.17558831,-0.123803854,-0.002463242,-0.150155067,-0.107156098,-0.00805527,-0.198822498,0.003898382,-0.00526878,-0.201623529,-0.053426266,0.002173311,-0.173483312,-0.05623436,0.008791665,-0.147397518,-0.041763842,0.0085825,-0.184437513,0.062936485,-0.005464242,-0.190233052,0.012693524,0.002096546,-0.16459763,0.006420612,0.013240851,-0.144338071,0.018087626,0.020697226,0.052859217,-0.115894854,-0.013592976,0.129020691,-0.187459111,-0.024507544,0.18827635,-0.24477455,-0.032067263,0.216431767,-0.309429288,-0.036879816,0.163391739,-0.094355583,-0.030284313,0.209811807,-0.140502095,-0.037794755,0.179041475,-0.149248242,-0.040654754,0.146492481,-0.139144361,-0.04242398,0.169941753,-0.022556364,-0.027762938,0.202089041,-0.076204359,-0.027921467,0.177710772,-0.086504578,-0.027874326,0.150297195,-0.07459563,-0.032560096,0.168120354,0.040542126,-0.023845411,0.196519881,-0.014786959,-0.024859368,0.17413637,-0.024586379,-0.018586154,0.147651732,-0.014405846,-0.018423065,0.163187832,0.090098024,-0.020142096,0.194326848,0.04079175,-0.021764136,0.170951158,0.029875159,-0.012368708,0.146954268,0.040245831,-0.006179972
A,-0.041409493,-0.132918895,-0.005660662,-0.11217022,-0.212753356,-0.012423034,-0.167967856,-0.274713636,-0.018824427,-0.194662094,-0.342201412,-0.024657092,-0.199861884,-0.142714501,-0.00766069,-0.203206212,-0.189705253,-0.01445427,-0.168219865,-0.186676205,-0.024844411,-0.142599166,-0.165805698,-0.032501601,-0.209359229,-0.063946903,-0.007811944,-0.207041026,-0.118372739,-0.002720374,-0.175524772,-0.121376455,-0.004505176,-0.150830448,-0.105033636,-0.010419437,-0.200267285,0.007124304,-0.007497127,-0.199656368,-0.049890578,-0.00029013,-0.171454907,-0.052476466,0.00656606,-0.145972193,-0.038258076,0.006322433,-0.184190095,0.066305339,-0.008098793,-0.186396301,0.015838503,-0.001088769,-0.16063273,0.009579241,0.009809786,-0.140853227,0.021193325,0.017056906,0.05154404,-0.11537683,-0.014628778,0.128086448,-0.187405467,-0.02548483,0.188091427,-0.24436763,-0.032609298,0.21646142,-0.308028043,-0.036903895,0.162032306,-0.092919648,-0.031686157,0.206413388,-0.139455974,-0.038775812,0.176129818,-0.149294496,-0.041180487,0.144899338,-0.140838445,-0.042842846,0.169111758,-0.02200687,-0.02844287,0.200453251,-0.075763882,-0.027897987,0.177009433,-0.086998105,-0.027230985,0.15045461,-0.076233924,-0.031834531,0.168147892,0.040141105,-0.023848282,0.195779174,-0.014854133,-0.024588272,0.174510479,-0.02553159,-0.018337894,0.148590743,-0.016343952,-0.018297318,0.163752675,0.089241564,-0.019554276,0.194940239,0.040818691,-0.020998016,0.172562837,0.029353678,-0.011712582,0.14871186,0.038744151,-0.005719374
A,-0.045480729,-0.137179971,-0.007995351,-0.118584097,-0.215156913,-0.014455158,-0.175450802,-0.277112246,-0.019712802,-0.200407088,-0.345831305,-0.023677539,-0.200831294,-0.144918561,-0.008797457,-0.207244605,-0.199121237,-0.013733922,-0.173141897,-0.195978701,-0.022926792,-0.147830725,-0.175010681,-0.030531579,-0.210468144,-0.063237727,-0.00695089,-0.212374598,-0.125836909,-0.001575988,-0.181580544,-0.131419242,-0.002942193,-0.154531062,-0.114002764,-0.008559968,-0.202321828,0.007725656,-0.004710772,-0.206298709,-0.055019737,0.003382239,-0.179038287,-0.059861779,0.010513861,-0.151910723,-0.0441522,0.010285055,-0.186549306,0.065286219,-0.003675009,-0.192881823,0.010858774,0.003498666,-0.169586957,0.002541423,0.013922154,-0.149324596,0.014404058,0.020552082,0.052605987,-0.115347147,-0.009621401,0.128612042,-0.187579691,-0.020236906,0.188837916,-0.244424164,-0.028683267,0.219266415,-0.308168411,-0.034614822,0.169727504,-0.097654402,-0.026023677,0.214619488,-0.145651877,-0.036786655,0.182237,-0.1544559,-0.042653507,0.148062706,-0.143315554,-0.045268411,0.174258083,-0.025539398,-0.025283227,0.209525407,-0.081014037,-0.02580227,0.184157402,-0.091886163,-0.025177171,0.154653818,-0.081191063,-0.029450914,0.170588374,0.037313163,-0.023527754,0.203527779,-0.02001214,-0.024612889,0.17944175,-0.0302912,-0.016819684,0.151141435,-0.021665812,-0.015579474,0.164511949,0.088161886,-0.021736145,0.200421334,0.037364304,-0.021726116,0.176315785,0.025492966,-0.010641783,0.151932121,0.034156144,-0.003469651
A,-0.040893257,-0.135479629,-0.011147882,-0.108139515,-0.218167186,-0.021928343,-0.166671276,-0.2812213,-0.031310308,-0.196383834,-0.351836026,-0.039056799,-0.202604413,-0.140331626,-0.01108466,-0.207198143,-0.204261243,-0.020675914,-0.171907246,-0.20124793,-0.032928466,-0.146333099,-0.176440358,-0.041433393,-0.213068128,-0.060884416,-0.009327162,-0.212602586,-0.13488245,-0.008242568,-0.179141462,-0.139231563,-0.012092106,-0.155020297,-0.118129432,-0.018445929,-0.204756678,0.006741881,-0.007550023,-0.206234634,-0.066332817,-0.002429129,-0.176000595,-0.071315765,0.004834148,-0.15065676,-0.054196238,0.005574941,-0.188595534,0.061663509,-0.007273341,-0.195527733,-0.000683427,-0.000646941,-0.169748307,-0.009691894,0.011069545,-0.14940387,0.003835857,0.019152312,0.054727331,-0.123840749,-0.016637407,0.133423939,-0.195513129,-0.030671962,0.19699429,-0.255694866,-0.039770382,0.230497673,-0.322829783,-0.046193818,0.181988105,-0.091794551,-0.042285876,0.22663553,-0.162110269,-0.049108194,0.19506441,-0.177925229,-0.050359322,0.16126658,-0.167227209,-0.051465491,0.191235795,-0.016511917,-0.037254686,0.221119359,-0.091257155,-0.036562881,0.196007505,-0.10806942,-0.035381558,0.168478921,-0.095992327,-0.040725751,0.187872752,0.045532524,-0.02973083,0.216281757,-0.026186526,-0.029007167,0.194560721,-0.041354418,-0.021455156,0.167177036,-0.03175354,-0.022098648,0.181172922,0.089648664,-0.022429885,0.210320726,0.030598819,-0.023562042,0.187989577,0.016653538,-0.013803675,0.164619788,0.025714934,-0.007887836
A,-0.041728437,-0.135172069,-0.011071056,-0.110214829,-0.218400776,-0.02105842,-0.168797791,-0.281512857,-0.029506825,-0.198270678,-0.351522923,-0.036320595,-0.20474714,-0.139913499,-0.010273874,-0.207600176,-0.204114974,-0.01823264,-0.173291623,-0.201034248,-0.029422792,-0.149154425,-0.176706493,-0.037538635,-0.215205789,-0.060714305,-0.008042211,-0.213269174,-0.134293974,-0.00530146,-0.180415928,-0.138593674,-0.008452427,-0.156849742,-0.118067265,-0.014707698,-0.206647307,0.006612062,-0.005727667,-0.207387686,-0.065565527,0.000717692,-0.177656948,-0.070453286,0.007799959,-0.152701259,-0.053716421,0.008031194,-0.190219104,0.061569571,-0.004922576,-0.196284115,0.000798047,0.002543001,-0.171145677,-0.008297443,0.013919878,-0.151541233,0.005076885,0.021494643,0.050364017,-0.121940732,-0.017685526,0.125035047,-0.193785548,-0.033046945,0.185611963,-0.253693342,-0.043750542,0.220677525,-0.321683347,-0.052476942,0.173601478,-0.095843673,-0.043630454,0.223095268,-0.164308786,-0.055809061,0.202012777,-0.188715517,-0.061527941,0.171681464,-0.186010241,-0.064671091,0.183794737,-0.019756734,-0.039517402,0.214178622,-0.09321785,-0.043170418,0.189572453,-0.11209625,-0.04350097,0.161473274,-0.102025151,-0.048528436,0.181427091,0.043309033,-0.033635742,0.2098836,-0.030918002,-0.036742191,0.186467826,-0.046609461,-0.029369503,0.15877971,-0.037553251,-0.028899166,0.175165593,0.088775158,-0.028179855,0.203438401,0.024346948,-0.03247445,0.180098981,0.009781599,-0.023090731,0.156644195,0.019168198,-0.016518302
A,-0.043647468,-0.136761367,-0.01026765,-0.111410081,-0.219377398,-0.01958843,-0.169467449,-0.283768445,-0.027704749,-0.19898498,-0.353030085,-0.034039499,-0.199509799,-0.137501835,-0.009082944,-0.207310945,-0.20348835,-0.017676383,-0.173965215,-0.200703442,-0.02951972,-0.149212539,-0.176028311,-0.03794373,-0.211071968,-0.058841586,-0.007207375,-0.21286577,-0.133722067,-0.005260901,-0.180517435,-0.138607919,-0.009098998,-0.156864047,-0.117776096,-0.015680135,-0.204014092,0.007085681,-0.005298363,-0.207852006,-0.06626743,0.000675677,-0.178614795,-0.071704924,0.00789494,-0.153626978,-0.054367721,0.008437461,-0.189327776,0.060454607,-0.004859384,-0.198104411,0.000274778,0.002255715,-0.173697054,-0.009368181,0.01387896,-0.154164076,0.003812194,0.021781662,0.05468142,-0.122453332,-0.015079146,0.130177766,-0.193165093,-0.030027322,0.189626216,-0.254193872,-0.041257361,0.224016159,-0.322057098,-0.050352713,0.182364255,-0.093281924,-0.036341523,0.223193675,-0.162340939,-0.047808269,0.193176984,-0.178346097,-0.055377645,0.159010082,-0.16694206,-0.060017855,0.189370423,-0.018904447,-0.033179396,0.217152088,-0.092658877,-0.034684663,0.191890508,-0.108657658,-0.036316176,0.163380861,-0.096056521,-0.043128429,0.183550089,0.042165876,-0.028314622,0.210215449,-0.030175686,-0.028987832,0.186979442,-0.044632792,-0.022006299,0.159384369,-0.034612357,-0.022651525,0.174098968,0.085922718,-0.023798447,0.201001405,0.02388382,-0.025131838,0.177800357,0.010214508,-0.014879912,0.154463201,0.01971221,-0.008490562
A,-0.044088126,-0.135361552,-0.010792618,-0.113804579,-0.218098581,-0.020663787,-0.171922267,-0.284884513,-0.029066706,-0.200668514,-0.355248183,-0.035707146,-0.200605125,-0.136038244,-0.010051745,-0.207191468,-0.203734815,-0.018387577,-0.173633695,-0.20009768,-0.029738708,-0.149860263,-0.175233364,-0.037855909,-0.211232394,-0.056582511,-0.007682724,-0.2129547,-0.133740723,-0.005657594,-0.180720389,-0.137951613,-0.00869946,-0.157316208,-0.116632104,-0.014693772,-0.203495741,0.00997132,-0.005317389,-0.208105892,-0.065683365,0.000922827,-0.178842008,-0.070862293,0.008272561,-0.153694332,-0.053416848,0.008848757,-0.188652635,0.062829852,-0.004430921,-0.197352112,4.46E-05,0.003041461,-0.173253954,-0.009537399,0.014385503,-0.154264272,0.003430426,0.021938175,0.0512757,-0.122373581,-0.019428803,0.125849694,-0.193879902,-0.036273454,0.186502278,-0.253748596,-0.048305649,0.222067564,-0.321207464,-0.058051102,0.17737478,-0.091441572,-0.046460103,0.223626673,-0.166416764,-0.060173996,0.198535293,-0.187840223,-0.066670701,0.165015131,-0.180211008,-0.069970697,0.187928885,-0.016640246,-0.042092085,0.215346872,-0.093878388,-0.046720848,0.190263986,-0.111984312,-0.04770634,0.162066906,-0.100716174,-0.053205036,0.184837162,0.044874132,-0.036140386,0.211274773,-0.031399131,-0.040253073,0.18824473,-0.04786706,-0.033961684,0.160720437,-0.038715661,-0.034193687,0.178145855,0.088561356,-0.030797152,0.205357611,0.022742927,-0.036496535,0.18284291,0.007576168,-0.028254545,0.15934506,0.016331911,-0.022224907
A,-0.047100365,-0.136415303,-0.004220425,-0.117071808,-0.220552593,-0.01099519,-0.171870172,-0.283171803,-0.017639979,-0.19421494,-0.350381404,-0.022509302,-0.198140979,-0.146836996,-0.006710336,-0.212458015,-0.211491227,-0.01422725,-0.176478088,-0.209721148,-0.023834148,-0.148221016,-0.1867643,-0.030058231,-0.212937832,-0.067528248,-0.007109683,-0.218850076,-0.143294454,-0.004494088,-0.185943961,-0.147378683,-0.006641671,-0.159350932,-0.126785815,-0.010950744,-0.210215152,-8.96E-05,-0.006935956,-0.214292109,-0.076604962,0.002731647,-0.184716284,-0.081208467,0.011630643,-0.15812397,-0.0635463,0.013071418,-0.197556019,0.05397284,-0.008033564,-0.205174864,-0.01553911,0.003494409,-0.179517627,-0.023305952,0.01727289,-0.159190536,-0.010272205,0.02638054,0.058189869,-0.120538294,-0.019775346,0.140166938,-0.185404122,-0.028415403,0.20094943,-0.234462321,-0.031705102,0.234837174,-0.290538341,-0.032394072,0.189884573,-0.065063178,-0.025571609,0.22021836,-0.13387376,-0.0240651,0.185123891,-0.144049018,-0.024323529,0.154941052,-0.131284356,-0.025432496,0.191768497,0.006119132,-0.01562737,0.210781813,-0.068803429,-0.007322688,0.184130579,-0.084524691,-0.008240954,0.157741785,-0.073461532,-0.015764835,0.180709958,0.063398659,-0.004266687,0.20114255,-0.006723702,0.001039153,0.179613501,-0.023148179,0.002760015,0.151284397,-0.012716591,-0.001515546,0.169467866,0.104290724,0.006848033,0.193846285,0.044196248,0.009950251,0.171747684,0.027988792,0.017662376,0.146442354,0.040592432,0.021960074
A,-0.039592326,-0.133672773,-0.006570263,-0.104747951,-0.213934004,-0.014704745,-0.15831846,-0.279867112,-0.021987382,-0.180630148,-0.347652584,-0.028101632,-0.184484065,-0.140642881,-0.01260523,-0.195480526,-0.198235243,-0.021007494,-0.162532151,-0.190555632,-0.03099529,-0.137401641,-0.165352344,-0.037630066,-0.197625757,-0.063000321,-0.011614651,-0.20070678,-0.129436075,-0.008357204,-0.170606733,-0.128816604,-0.009249911,-0.148357511,-0.108492195,-0.013891023,-0.193695903,0.003314376,-0.009950789,-0.196391642,-0.064873695,-0.002178567,-0.168711305,-0.064911901,0.005964125,-0.145017267,-0.04720056,0.006718275,-0.182750166,0.057191015,-0.009364872,-0.187402666,-0.000934362,-0.000205277,-0.162180245,-0.004510223,0.011795336,-0.143106699,0.009950817,0.019486922,0.061421275,-0.114730954,-0.012052079,0.140801519,-0.179419517,-0.023878638,0.202620595,-0.231104672,-0.034003135,0.237809032,-0.295928568,-0.042196271,0.192555278,-0.079455078,-0.017510994,0.223375231,-0.127177417,-0.028308962,0.190571069,-0.133536816,-0.039873519,0.155874073,-0.121143192,-0.047621668,0.195260822,-0.002599537,-0.01654229,0.212593883,-0.058388173,-0.016155841,0.185775607,-0.06853646,-0.020981683,0.157655477,-0.055845678,-0.029655867,0.183469116,0.061469913,-0.015069427,0.202212363,0.004593849,-0.015089671,0.17817378,-0.00597024,-0.010347386,0.151407241,0.00349921,-0.011728329,0.168011456,0.10839957,-0.01427788,0.18957448,0.058668912,-0.014131198,0.166985511,0.047128737,-0.004096457,0.144807696,0.056337118,0.00265034
